,Time,Title,sentiment
3251,2019-04-18,苹果确认Alpine和先锋将推出CarPlay配件,1
3252,2019-04-17,大象在跳舞：微软转型的危与机,0
3253,2019-04-16,谷歌新专利：隐形眼镜内置微型摄像头,1
3254,2019-04-16,IDC：2014全球可穿戴设备出货增200%,1
3255,2019-04-16,国内手机出货1季度锐减24.7%2G手机退潮,0
3256,2019-04-11,智能路由器大爆炸：谁能杀出一条血路,0
3257,2019-04-10,微软收购诺基亚在中国获批国内厂商担忧成本,0
3258,2019-04-10,老树发新芽：英特尔打响移动翻身仗,1
3259,2019-04-09,英特尔将关闭哥斯达黎加工厂裁员1500人,0
3260,2019-04-09,IE6浏览器随XP一同退役：在华份额仍高达22%,0
3261,2019-04-08,微软今起停止对XP技术支持：影响2亿国内用户,0
3262,2019-04-04,XP退役在即：安全产品下载量大幅增长,0
3263,2019-04-04,索尼发布9款BRAVIA4K电视,1
3264,2019-04-03,打车软件抢市场过头花钱买用户不可持续,0
3265,2019-04-02,苹果再诉三星专利侵权,0
3266,2019-04-02,2014年英特尔信息技术峰会深圳开幕,1
3267,2019-04-02,微软收购诺基亚案近期将获放行,1
3268,2019-04-01,爱国者冯军：让点炮的双倍赢,1
3269,2019-04-01,微软改组管理层：任命三大部门负责人,1
3270,2019-03-31,微软Windows业务资深高管勒布朗德宣布离职,0
3271,2019-03-31,漫步者3年45亿懒人理财涉嫌向独董利益输送,0
3272,2019-03-28,尼康黑斑相机维修2次可换机,1
3273,2019-03-27,阿里巴巴推娱乐宝平台100块即可投资影视剧,1
3274,2019-03-27,微软公有云正式在华商用：称不惧任何对手,1
3275,2019-03-27,联想标价乌龙门启示：强扭的瓜不甜,0
3276,2019-03-26,集成电路多领域获突破政策奏响白马股集结号,1
3277,2019-03-25,传微软云计算将更名：弱化Windows品牌,0
3278,2019-03-25,传苹果就电视流播放服务与康卡斯特展开谈判,1
3279,2019-03-25,生态概念的光伏项目光伏治沙起步,1
3280,2019-03-25,失联之旅：MH370锂电池空运争议,0
3281,2019-03-24,微软预计诺基亚收购交易4月完成,1
3282,2019-03-24,创新科技发布便携式卡拉OK声卡,1
3283,2019-03-24,索尼削成本缩编供应商,0
3284,2019-03-22,世界最早穿戴式计算设备竟是中国算盘,1
3285,2019-03-22,奥巴马与美科技巨头探讨如何改革NSA监控行为,1
3286,2019-03-21,微软XP系统退役国产厂商抢位,0
3287,2019-03-21,盗版软件今年或导致全球企业损失近5000亿美元,0
3288,2019-03-21,下一座金矿：移动医疗的契机和风险,1
3289,2019-03-20,中国三大互联网巨头陷入移动战争,0
3290,2019-03-20,传央行秘洽互联网巨头商讨监管问题,1
3291,2019-03-19,谷歌发布AndroidWear：针对可穿戴设备设计,1
3292,2019-03-18,3·15发威重创上市公司,0
3293,2019-03-17,大唐电信否认高鸿股份是其子公司,0
3294,2019-03-17,第六届中国云计算大会将于5月20在京开幕,1
3295,2019-03-17,2014年美国无线市场收入有望突破1000亿美元,1
3296,2019-03-17,工商总局：手机投诉连续十年第一,0
3297,2019-03-17,智能手机预装软件平均每部超过15个,0
3298,2019-03-17,央行监管背后阿里腾讯虚拟信用卡争锋内幕,0
3299,2019-03-16,工商总局：手机投诉量连续十年排第一,0
3300,2019-03-15,全国消协投诉统计发布快递投诉量同比增长八成,0
3301,2019-03-14,微信自媒体账号大规模被封腾讯未回应,0
3302,2019-03-14,盖茨：微软也曾有意收购WhatsApp,1
3303,2019-03-14,苏宁派高管送货打亲民牌讨好网友,1
3304,2019-03-13,美媒：阿里巴巴拉近美国品牌与中国消费者距离,1
3305,2019-03-13,IBM跌破千亿营收：联想购X86服务器之忧,0
3306,2019-03-12,微信支付接口开放助传统B2C进军移动端,1
3307,2019-03-12,成都移动重拳打击伪基站防治垃圾短信,1
3308,2019-03-12,微软：已与360合作为XP用户提供过度期安全防护,1
3309,2019-03-12,央行行长周小川：近一两年实现存款利率放开,1
3310,2019-03-12,阿里腾讯首试网络信用卡市场,1
3311,2019-03-11,两会重提个人网店征税小微网店成难点,0
3312,2019-03-11,四通一达乡镇网点违规每件加收2元,1
3313,2019-03-11,谷歌向多名高管发放950万美元年度奖金,1
3314,2019-03-10,WinXP停止更新倒计时中国获私人订制,1
3315,2019-03-10,电子商务立法工作已启动,1
3316,2019-03-10,工信部部长苗圩：工信部支持CEC资产重组,1
3317,2019-03-10,Mt.Gox曾遭每秒15万次攻击比特币降至610美元,0
3318,2019-03-10,6000亿消费外流：杨元庆呼吁政府把钱留住,0
3319,2019-03-08,人大代表:群众去年因电信诈骗累计损失超百亿元,0
3320,2019-03-08,比特币创始人是物理学家是个极聪明的家伙,1
3321,2019-03-08,中关村打造全球大数据创新中心,1
3322,2019-03-08,嘀嘀、快的打车：今天开始在杭州取消加价,1
3323,2019-03-07,雷军建议修订《公司法》优先股相关条款,1
3324,2019-03-07,政府阳光采购或接入阿里巴巴平台,1
3325,2019-03-07,人大代表龚曙光称应尽快为互联网金融立法,1
3326,2019-03-07,人大代表呼吁修订法案治理互联网不正当竞争,1
3327,2019-03-06,传浙江获批两个民营银行试点名额马云获其一,1
3328,2019-03-06,袁隆平因对粮食安全贡献被提名诺贝尔和平奖,1
3329,2019-03-06,中国将测试新型无人机可有效消除雾霾,1
3330,2019-03-06,快递网点泄用户信息总部担责,0
3331,2019-03-06,税制改革放头炮电信业营改增将启,1
3332,2019-03-05,政府工作报告为互联网金融正名,1
3333,2019-03-05,消息称小米2亿美金投资迅雷获云加速授权,1
3334,2019-03-05,李克强：以科技创新引领经济结构优化升级,1
3335,2019-03-05,微软SurroundWeb技术：把图像投影到整个房间,1
3336,2019-03-04,对话特斯拉全球副总裁：周预订量中国全球第一,1
3337,2019-03-04,中国启动全球最大4G市场芯片厂商群雄逐鹿,1
3338,2019-03-04,福布斯全球富豪榜出炉盖茨重夺首富桂冠,1
3339,2019-03-03,李彦宏：互联网带给我们的是颠覆性的转变,1
3340,2019-03-03,证监会正研究互联网销售基金监管规则,1
3341,2019-03-03,[极客人物]史颉华：与硬蛋i未来的深度热恋,1
3342,2019-03-03,互联网思维入侵在线教育：一周涌入近20亿风投,1
3343,2019-03-03,传微软两高管将离职：曾为CEO内部候选人,0
3344,2019-03-03,12306网络与公安身份证系统对接,1
3345,2019-03-03,微软新广告嘲笑苹果Mac电脑没有触摸屏,1
3346,2019-03-02,中国拟建世界最大雾霾实验室初步预算5亿元,1
3347,2019-03-02,12306购票启动身份核验假身份证无法购票,1
3348,2019-03-01,最高人民法院在官网开通网上申诉信访平台,1
3349,2019-02-28,卡巴斯基实验室宣布延长对微软XP系统的支持,1
3350,2019-02-28,中搜推移动商街介入移动生活服务竞争,1
3351,2019-02-28,阿里巴巴投资50亿元海南合建数字互联网城市,1
3352,2019-02-28,315晚会总导演：今年晚会将重点关注互联网理财,1
3353,2019-02-28,中央网络安全和信息化领导小组成立,1
3354,2019-02-27,二维码营业执照从下月起全国启用,1
3355,2019-02-27,IDC：今年全球智能手机出货量将达12亿部,1
3356,2019-02-27,工信部：短信服务管理规定年内出台,1
3357,2019-02-26,多地海关联手破获最大宗电子洋垃圾走私案,1
3358,2019-02-26,2014胡润富豪榜：马云财富增两倍约425亿,1
3359,2019-02-26,甲骨文与IBM纷纷展开并购云计算倒逼转型加速,1
3360,2019-02-25,百度阿里腾讯O2O大战一触即发,1
3361,2019-02-25,3Q大战落幕最高法判360赔腾讯500万,0
3362,2019-02-24,全球芯片巨头借MWC大会争抢中国4GLTE市场,1
3363,2019-02-24,广告法拟禁向手机发广告,1
3364,2019-02-24,电脑成为海外消费者接受度最高中国商品,1
3365,2019-02-24,特斯拉：硅谷怪物低价入华比亚迪吉利分拆技术,1
3366,2019-02-24,联想华为中兴成为微软WP平台合作伙伴,1
3367,2019-02-23,微信公众账号抄袭现象频发：维权困难,0
3368,2019-02-23,微软WindowsXP退役为安全厂商带来商机,1
3369,2019-02-23,腾讯入股大众点评：BAT纵贯线交插开火,1
3370,2019-02-22,郭台铭首露退意鸿海精密联合接班计划浮出,1
3371,2019-02-22,中国拟规定少儿频道节目禁播网游广告,1
3372,2019-02-21,芬兰诺基亚正考虑收购美国一市值137亿美元公司,1
3373,2019-02-21,深圳IT领袖峰会将于3月29日召开,1
3374,2019-02-21,出租只能1部手机抢活APP数量不限,1
3375,2019-02-21,实业家患上集体焦虑症都是互联网惹的祸,0
3376,2019-02-21,虚拟运营商之后：流量可能免费靠服务赚钱,1
3377,2019-02-20,麻省理工学院公布全球最聪明50家公司,1
3378,2019-02-20,微软开价1940万美元卖WindowsXP延长支持服务,1
3379,2019-02-20,发改委将处理电信联通垄断案,1
3380,2019-02-20,国家发改委反垄断调查美国高通公司,1
3381,2019-02-20,谷歌将于6月举行I/O谷歌谷歌,1
3382,2019-02-19,去年我国信息消费达2.2万亿,1
3383,2019-02-19,首批民营银行牌照获批在即阿里等企业受关注,1
3384,2019-02-19,风云榜观察：创业公司进入站队季,1
3385,2019-02-19,工信部：年内至少发展3000万4G用户,1
3386,2019-02-19,WinXP行将退役：2亿中国用户陷入两难,0
3387,2019-02-18,工行等推银行版余额宝理财产品单日限额3000万,1
3388,2019-02-18,咪咕音乐创新音乐产销模式打造中国好歌曲,1
3389,2019-02-18,支付宝停止受理微信场景下的支付接口申请,0
3390,2019-02-18,我国固定宽带平均下载速率涨两成,1
3391,2019-02-18,微软XP系统退役进入50天倒计时,0
3392,2019-02-17,郭台铭物色接班人欲退位：降低在富士康影响力,0
3393,2019-02-17,首批4K超高清认证结果发布：13家企业通过,1
3394,2019-02-17,美媒称苹果有意收购特斯拉,1
3395,2019-02-17,互联网金融监管规则正制定,1
3396,2019-02-17,可穿戴产业链揭秘：19家公司扎堆上中游,1
3397,2019-02-16,德法两国商讨建欧洲内部网,1
3398,2019-02-16,反击高通幕后或为中国4G开路,1
3399,2019-02-16,国务院取消下放64项行政审批事项18子项,1
3400,2019-02-14,棱镜门调查报告出炉欧美自贸协议或被否决,0
3401,2019-02-14,世界移动通信大会即将开幕,1
3402,2019-02-14,传IBM已在欧洲和印度实施裁员计划,0
3403,2019-02-14,3·15起网购7日内可无理由退货,1
3404,2019-02-13,工商总局：网络交易管理办法3月15日起实施,1
3405,2019-02-13,白宫正式推出网络安全框架,1
3406,2019-02-13,广西联通高层赴腾讯深圳总部启动微信沃卡谈判,1
3407,2019-02-13,国产操作系统厂商中科红旗解散,0
3408,2019-02-13,春节假期拜年短信减产约131亿条,1
3409,2019-02-12,央行正牵头成立协会监管互联网金融,1
3410,2019-02-11,Facebook创始人登美国慈善榜首,1
3411,2019-02-11,阿里巴巴官微称将全资收购高德地图总交易额约11亿美元,1
3412,2019-02-10,联想52亿美元连下两城拼图国际化,1
3413,2019-02-10,新搜狗第四季度营收7千万无线搜索占10%以上,1
3414,2019-02-09,媒体质疑京东扭亏含金量：主营业务亏损资本层面成功,0
3415,2019-02-09,雅虎将与Yelp合作在搜索结果中显示点评信息,1
3416,2019-02-08,扎克伯格去年抛售10%Facebook股票,0
3417,2019-02-08,俄罗斯政府封杀比特币：禁止境内任何组织和个人使用,0
3418,2019-02-08,美官员透露NSA正对30%民众电话进行监听,0
3419,2019-02-07,运营商上演流量套餐大战,0
3420,2019-02-07,高长青当选法国国家外科学院外籍院士,1
3421,2019-02-05,传统行业大佬的跨界新思维,1
3422,2019-02-02,纳德拉就任微软新CEO与董事会谈条件：盖茨需投入更多精力,1
3423,2019-01-26,2013中国、世界十大科技进展新闻揭晓,1
3424,2019-01-24,我国自主手机系统COS经费来源质疑,0
3425,2019-01-24,乘客减免司机有奖打车软件获益是谁,1
3426,2019-01-23,腾讯投资3000万元与清华大学成立校级联合实验室,1
3427,2019-01-23,联想或周四宣布收购IBM低端x86服务器业务,1
3428,2019-01-23,中国证实21日顶级域名异常源于根服务器遭攻击,0
3429,2019-01-23,空气净化器新版国标有望于今年年底出台,1
3430,2019-01-23,消息称特斯拉中国起售价为75万元,1
3431,2019-01-22,盖茨暗示不会垂帘听政：不过度插手微软,1
3432,2019-01-22,奇虎360两位董事离职：银湖投资高管加入,0
3433,2019-01-21,联想仍有意收购IBM低端服务器业务,1
3434,2019-01-21,武汉启动移动4G网络试商用正式进入4G时代,1
3435,2019-01-20,商务部谴责美国限购中国科技产品,0
3436,2019-01-20,商务部原则同意惠而浦收购合肥三洋方案,1
3437,2019-01-20,互联网金融知识产权保护迫在眉睫,1
3438,2019-01-18,李克强与小米雷军等企业界人士座谈,1
3439,2019-01-18,阿里腾讯火拼移动支付主战场,1
3440,2019-01-17,IDC发布2014年中国智能终端市场10大预测,1
3441,2019-01-17,新浪阿里等10家云服务商通过可信云服务认证,1
3442,2019-01-17,董明珠表态不拒绝电商但不与雷军合作,0
3443,2019-01-17,中移动今日开售4G版iPhone首批用户产生,1
3444,2019-01-16,六部委：将研究允许科技企业发优先股,1
3445,2019-01-16,美情报机构被曝建全球网络攻击通道,0
3446,2019-01-16,国产操作系统COS在京发布,1
3447,2019-01-16,央行鼓励科技企业海外上市,1
3448,2019-01-15,工信部增设7个国家级互联网骨干直连点,1
3449,2019-01-15,4G应用增加或颠覆传统家电行业固有规则,1
3450,2019-01-14,新东方执行总裁陈向东离职,0
3451,2019-01-13,今日起网订火车票不印姓名只显示身份证号,1
3452,2019-01-13,北京官方打车软件全面沦陷：不能加价是主因,0
3453,2019-01-11,监管缺失致行业危机：投资P2P须谨防圈钱人,0
3454,2019-01-11,2013年全球PC出货量创历史最大跌幅,0
3455,2019-01-10,中国科学院2013年度国际科技合作奖揭晓,1
3456,2019-01-10,中科院启动建设首批5个卓越创新中心,1
3457,2019-01-09,2013年信息消费规模超2万亿元,1
3458,2019-01-09,国家邮政局辟谣快递实名制,1
3459,2019-01-09,政府网络履职绩效南山上榜全国十佳,1
3460,2019-01-08,美国欲阻止韩国运营商采购华为设备,0
3461,2019-01-08,支付宝推出微博支付打造线上线下两个闭环,1
3462,2019-01-08,互联网电话订票今增放票时间点,1
3463,2019-01-08,14岁少年微博谣传命案警察蜀黍责令严加管教,0
3464,2019-01-08,英特尔推出专用芯片抢滩智能可穿戴设备,1
3465,2019-01-07,广州科技园被认定为国家级科技企业孵化器,1
3466,2019-01-07,网上跨行支付等系统春节期间将暂停3天,0
3467,2019-01-07,习近平：把科技创新摆在国家发展全局核心位置,1
3468,2019-01-07,旧金山向谷歌等科技公司征收公交车站使用费,1
3469,2019-01-06,专利流氓盯上中国大肥羊,0
3470,2019-01-06,上海公司披电商外衣搞传销：6年吸金10亿,0
3471,2019-01-06,战神之战：崔永元方舟子转基因激战正酣,1
3472,2019-01-06,为什么谷歌实习生月薪是5678美金,1
3473,2019-01-06,彭博社：《纽约时报》不是陈光标想买就能买,0
3474,2019-01-04,分析师称iPhone经销协议将令中移动盈利承压,0
3475,2019-01-03,2013多名企业高管过劳死科技电商成重灾区,0
3476,2019-01-03,互联网金融收首张罚单贴钱补贴行为违规,0
3477,2019-01-02,美对华为产品下手或定制间谍设备,0
3478,2019-01-02,工信部：前11月智能手机出货3.48亿,1
3479,2019-01-02,春运火车票开售　日均17万人用手机支付宝购票,1
3480,2019-01-02,上海公共信用信息平台试运行,1
