review,sentiment
工信部 发文 开展 年 智能 制造 试点 示范 项目 推荐 工作 ,1
国务院 加强 互联网 领域 侵权 假冒 治理 ,1
李克强 着力 扩大 民间 投资 督查 政策 落实 情况 ,1
国家电网 不会 关闭 支付宝 或 微信 缴 电费 入口 ,1
巴菲特 和 盖茨 都 说 无人驾驶 会断 了 汽车 保险业 财路 ,0
谷歌 Chrome 超过 微软 IE 成为 第一 大 浏览器 ,1
无人机 与 人类 碰撞 的 问题 怎么 解决 看 Google 怎么 做 的 ,1
马斯克 特斯拉 未来 将 推出 比 Model 更 便宜 汽车 ,1
大 数据 炒作 过热 会 造成 超前 投资 ,0
苏宁 金服 首轮 融资 亿 ,1
工业 来临 软件 公司 SAP 看好 中国 ,1
乐视 超级 汽车 亮相 贾跃亭 落泪 她 在 嘲笑 中来 了 ,1
东芝 为 恢复 信赖 拟提拔 纲川智 继任 社长 ,1
甲骨文 中国 云 体验 中心 落地 上海 ,1
美军 打破 磁悬浮 速度 世界纪录 时速 公里 ,1
谷歌 应用 下载量 是 苹果 两倍 营收 却 只是 其 一半 ,0
自动 驾驶 变革 迅猛 政府 应 如何 做出 决策 ,0
贾跃亭 痛批 苹果 七大 硬伤 已经 沦落 ,0
国台办 回应 台湾 电信 诈骗 嫌犯 被 遣返 大陆 ,0
亚太股份 召开 新品 发布会 推出 多款 智能 驾驶 新品 ,1
华为 全球 分析师 大会 消费者 业务 改变 产业 格局 的 新机遇 ,1
G 时代 智慧 城市 革命 和 中国 机会 ,1
治 电信 诈骗 须用 重典 不能 只是 喊 打 ,0
中国 天 眼下 月 建成 ,1
金亚科技 巨量 涨停 机构 出逃 游资 接盘 ,0
谷歌 将 在 凤凰 城 启动 无人驾驶 汽车 测试 ,1
沃尔沃 计划 在 中国 测试 无人驾驶 汽车 ,1
全球 最 有钱 遗孀 乔布斯 夫人 排 第二 ,1
形式 混乱 英特尔 两名 高管 决定 离职 ,0
夏普与鸿海 就 成立 夏普 纪念馆 签署 备忘录 ,1
真的 来 了 淘宝 推出 VR 购物 产品 Buy ,1
联想 移动 整合 神奇 工场 回归 运营商 副总裁 离职 ,0
联想 控股 交 首份 年报 未来 取决于 是否 选到 好 公司 ,1
三星 研发 新 传感器 申请 手势 识别 专利 凌空 操控 VR ,1
联想 控股 股价 跌幅 近半 柳传志 称 感到 不安 ,0
军媒 中国 互联网安全 人才 缺口 巨大 令人 忧 ,0
李开复 人工智能 无法 替代 人类 智能 ,1
奇虎 私有化 背后 隐现 信托 身影 ,0
梅耶尔 遇 危机 雅虎 股东 考虑 更换 整个 董事会 ,0
锂电池 原材料 一年 价格 疯涨 部分 厂商 停工 ,0
谷歌 将 新增 多个 云 服务 客户 包括 迪士尼 ,1
美 商务部 确认 暂时 解除 中兴通讯 禁令 ,1
工信 部副 部长 怀进鹏 从 阿法 狗 看 制造业 的 未来 ,1
人工智能 时代 悄然 开启 ,1
几度 浮沉 科技 天才 李一 男 的 抛物线 人生 ,1
华大基因 珠三角 科技 黄埔军校 ,1
增强 WiFi 信号 的 四个 小窍门 不用 再 担心 信号 弱 ,1
誓 与 FBI 死 磕 苹果 挖 来 亚马逊 安全 高管 ,0
中国 研发 首个 神经网络 处理器 ,1
新能源 汽车 如何 好用 充电 市场 三重 困境 待 破解 ,0
新能源 车 谁 笑 到 最后 互联网 企业 野心 大 ,1
微软 与时俱进 Edge 浏览器 终于 支持 插件 了 ,1
智能家居 暴露 安全漏洞 黑客 可 轻易 入侵 控制 ,0
国务院 印发 全民 科学 素质 行动计划 纲要 实施方案 ,1
工商总局 严 管网 售 商品 将建 互联网 平台 ,1
十三 五 规划 草案 拟 修改 删除 设 战略性 新兴产业 板 ,0
雷军 人机 围棋 大战 更 看好 人工智能 ,1
美国 媒体 怎么 报道 世纪 大战 真的 不太 关注 围棋 ,0
佳能 或 斥资 亿美元 收购 东芝 医疗 设备 业务 ,1
昨天 在 首尔 围棋 记者 李世石 给 樊 麾 平反 了 ,1
福布斯 富豪榜 盖茨 三连冠 ,1
两位 密码 专家 荣获 图灵奖 发明 公共 密钥 密码 体系 ,1
索尼 在 中国 召回 超 万块 笔记本 电池 存 过热 隐患 ,0
三星 存储 与 天猫 达成 战略 合作 布局 市场 新格局 ,1
雅虎 正式 启动 裁员 的 重组 计划 ,0
中国 IT 领袖 峰会 将 于 月 日 深圳 举行 ,1
苗圩 对 打车 软件 总体 持 积极态度 ,1
中国 智能家居 恐因 没有 专利 集体 阵亡 ,0
国际 民航 组织 宣布 禁止 锂电池 行李 托运 ,0
中保 协 互联网 保费 年间 增长 倍 ,1
全球 公共 云 市场 规模 今年 将 达 亿美元 ,1
受 台湾 地震 影响 iPhone 要 延迟 上市 了 ,0
ARM 称 手机游戏 性能 明年 将 超越 PS 和 XboxOne ,1
夏普 负责人 将 赴 台 与鸿海 商讨 收购 细节 ,1
摩尔定律 已死 半导体 行业 发展 会 停滞 吗 ,0
全球 首家 专注 网络空间 基础设施 创新 的 区块 链 产业 联盟 成立 ,1
火 了 之后 火车票 都 开始 印 广告 了 ,1
国产 平衡 车 频频 自燃 遭 美国 亚马逊 封杀 ,0
顺丰 OO 项目 陷 亏损 裁员 窘境 门店 始终 非常 冷清 ,0
智能化 军事 浪潮 开启 无人机 渐成 焦点 ,1
联想 研发 支出 从未 超过 被 指 还 不如 政府 补贴 多 ,0
人民日报 编委会 环球时报 总编 因 公款 旅游 被 处分 ,0
互联网 助力 中国 制造 迈向 中国 智造 ,1
扎克 伯格 人工智能 没什么 可怕 的 ,1
失宠 华尔街 苹果 超速 增长 时代 在 终结 ,0
国务院 推动 中国 制造 与 互联网 融合 发展 ,1
日本政府 向鸿海 提议 在 援助 夏普 问题 上 合作 ,1
中纪委 机关报 党员干部 开 淘宝 店算 经商 属 违纪 ,1
并购 无国界 化夏普 重建 拒绝 鸿海有 理由 ,1
戴姆勒 CEO 苹果 谷歌 汽车 项目 进展 超出 预期 ,1
成立 一个月 估值 亿 华大基因 原 CEO 新 公司 曝光 ,1
万物 生长 新能源 汽车 争霸赛 升级 ,1
盗销 苹果 ID 成 黑色 产业链 解密 盗取 两大 手法 ,0
陆金 所获 融资 最快 下半年 启动 IPO ,1
微信 朋友圈 营销 需 清理 规范 ,0
英特尔 已 不 满足 于 只 做 CPU ,1
苹果 将 关闭 免费 iTunesRadio 服务 ,0
日本 研发 出 速度快 倍 的 碳纤维 量产 新工艺 ,1
罗永浩 转厂 生产 的 T 已 开始 出货 ,1
雅虎 公开 TB 用户 数据 参与 人工智能 ,1
LG 电子 将 投资 亿元 发展 太阳能 事业 ,1
年 我国 专利申请 量 超 万件 蝉联 世界 第一 ,1
特斯拉 的 新 系统 让 这家 公司 看起来 更 实在 了 ,1
中科院 专家 中国 人工智能 处 最好 发展 机遇期 ,1
传 富士康 将 在 印度 建 世界 最大 代工厂 ,1
紫光 副董事长 总裁 齐联 将 于 近日 辞职 ,0
谷歌 成立 虚拟现实 部门 VR 或成 下个 风口 ,1
三星 考虑 收购 夏普 堺 工厂 ,1
特斯拉 计划 年 跨越 全美 实现 自动 接驾 ,1
扎克 伯格 人工智能 房要 落空 专家 说 还要 用 几百年 ,0
联想 遭 越南政府 疑心 预装 间谍 软件 ,0
快播 公司 涉嫌 传播 淫秽物品 牟利 案 今日 在 京 开庭 ,0
戴尔 高管 PC 市场 远未 消亡 戴尔 份额 仍能 稳增 ,1
奥巴马 下令 研发 智能 枪 缓解 枪支 管控 争议 ,0
不睬 苹果 谷歌 丰田 选用 福特 车载 智能 技术 ,1
苹果 谷歌 和 微软 都 在 对方 平台 上 推出 了 多少 应用 ,1
工信部 发文 支持 民营 资本 进入 电信 转售 业务 ,1
美国 大盘股 市值 排名 巨变 苹果 仍居 第一 ,1
三星 Oculus 与 NBA 球星 詹姆斯 合作 提供 VR 内容 ,1
这个 奖项 评选 技术 进步 的 阻碍 者 马斯克 被 提名 ,0
富士通 分拆 PC 和 移动 业务 难挡 产品 廉价 化 趋势 ,0
阿里 与 认监委 信息中心 合作 打通 C 认证 数据库 ,1
第六届 珠海 海洋 知识 竞赛 圆满结束 ,1
三季度 手机 浏览器 报告 BAT 占据 八成 以上 份额 ,1
工信部 年 G 用户 预计 达 亿户 ,1
全球 信息技术 主管 大会 长城电脑 云领 未来 ,1
格力 遭 亿元 抢购 董明珠 恐 被 挤出 大 股东 之 列 ,0
亿 并购 亿 募资 太极股份 进军 云 计算 服务 ,1
阿里 任命 马修 巴希尔 出任 副总裁 ,1
大疆 至 年内 无 上市 计划 ,0
谷歌 或 网络 投票 给安卓 命名 中国 甜食 能否 上位 ,1
中国 网安同 微软 建 合资 公司 研发 本土 操作系统 中资 持股 ,1
周鸿祎 回应 在 会场 睡着 一 觉醒 来 世界 都 变 了 ,1
新创 课大 提问 面对面 问 BAI 融资 你 还 缺什么 ,1
首份 政府 网站 体检 报告 公布 ,1
习近平 全球 互联网 治理 体系 变革 应 坚持 四 原则 ,1
三星 今年 美国 发明专利 数将 超越 IBM ,1
习近平 总书记 心系 乌镇 ,1
苹果 谷歌 正在 入侵 传统 汽车 中控台 ,1
微软 或 为 HoloLens 头盔 开发 真人版 Cortana ,1
IDC 全球 物 联网 支出 将 在 年 达到 万亿美元 ,1
图形 验证码 虐哭 黄牛 也 绕 晕 乘客 ,0
电广传媒 宣布 入股 奇虎 但 董秘 不见 了 ,0
商用 软件 公司 Atlassian 上市 融资 亿美元 ,1
雅虎 CEO 梅耶尔 生 下 双胞胎 女儿 ,1
屠 呦 呦 将 不 上诺奖 晚宴 主桌 此前 缺席 两场 活动 ,0
世界 互联网 大会 下周 召开 哪些 科技 大佬 出席 ,1
同方 国芯 亿元 定增 清华 系 三足鼎立 ,1
习近平 将 出席 第二届 世界 互联网 大会 并 发表 演讲 ,1
第四届 中国 科研 信息化 发展 研讨会 北京 举行 ,1
前 IBM 中国 工程师 在 美 被捕 被控 窃取 源代码 ,0
传谷歌 借道 自贸区 返华 业务 覆盖 网页 搜索 ,1
新型 能源 纸 研制成功 或 颠覆 储能 产业 ,1
中国 物流 十大 趋势 底层 佣金 模式 依然 是 死角 ,0
个人 征信 牌照 未发 指引 先行 注册资本 为 保证金 ,1
扎克 伯格 裸捐 背后 我们 该 从中 学习 些 什么 ,1
Adobe 鼓励 使用 HTML 取代 Flash ,1
维基百科 要 用 人工智能 防止 恶意 篡改 词条 ,1
马云 联手 比尔盖茨 扎克 伯格 发起 清洁 能源 研究 ,1
大部分 微软 Windows 用户 拒绝 升到 Windows ,0
传统 业务 受 LED 厂商 冲击 欧司朗 欲 断臂 求生 ,0
爱马仕 LV 争宠 智能 可 穿戴 ,1
巨人网络 借壳 似 已落 停 史玉柱 浮盈 亿元 ,0
二次元 文艺 范难求 大 格局 小 众 社区 投诚 法则 破局 ,0
LG 投资 亿美元 建 OLED 工厂 或 为 iPhone 提供 面板 ,1
中国 研制 出 首个 太空 机器人 年前 送往 太空 ,1
谁 来 为 中国 半导体 产业 续航 ,1
全球 芯片业 并购 热 升温 中国 投资者 推波助澜 ,1
挖角 与 裁员 硅谷 也 不 容易 混 ,0
年 深圳 机器人 产值 或超 亿元 ,1
戴尔 收购 EMC 生变 EMC 将 保留 合资 公司 大部分 股份 ,1
无人 工厂 成智 博会 最大 亮点 ,1
机器人 抢饭碗 人工智能 是 福音 还是 灾难 ,0
中国 制造业 挺进 上游 让 产品 在 美国 卖卖 卖 ,1
国际 无人机 系统 协会 中企 应 参与 国际标准 制定 ,1
谷歌 任命 VMware 联合 创始人 负责 云 计算 业务 ,1
伊朗 研发 人形 机器人 SurenaIII 能 踢足球 上 下楼 ,1
虚拟现实 风 悄然 而 至 资本 闻风而动 ,1
微软 宣布 与 惠普 企业 公司 合作 发展 云 计算 业务 ,1
科技股 过度 泡沫化 美 证监会 着手 调查 ,0
智能 硬件 项目 的 核心 是 产品 要 尽快 成熟 稳定 ,1
全球 移动游戏 规模 增至 亿美元 中国 排名 第三 ,1
爱立信 CEO 否认 被 思科 收购 传闻 没 讨论 过 ,0
创新 创业 是 中国 未来 经济 增长 的 新 引擎 ,1
库克 回应 黑人 学生 被 要求 离店 不可 接受 ,0
美国 手表 集团 Fossil 宣布 亿美元 收购 Misfit ,1
中国 每年 废弃 手机 近 万部 造成 极大 环境污染 ,0
美国 紧盯 中国 网站 已成 其 宝贵 的 信息 来源 ,0
库克 SurfaceBook 感觉 有些 无力 ,1
任天堂 手游 最新消息 首批 游戏 全不 收费 ,1
戴尔 收购 EMC 交易 或 面临 亿美元 税赋 压力 ,0
新闻晚报 工信 部称 力争 年 启动 G 商用 ,1
李克强 总理 办公室 致电 马云 祝贺 双 ,1
中国 科学家 获 基础 物理学 突破 奖 ,1
致 传统 企业 拥抱 互联网 的 五个 建议 ,1
比特 币 发明者 被 提名 诺贝尔经济学奖 ,1
国办发 文促 农村 电商 发展 重视 一二三 产业 融合 ,1
专注 信息安全 国产化 长城电脑 领先 行 ,1
工商总局 受理 京东 举报 阿里 连夜 回击 ,0
国家 发改委 对 专车 倾向 市场 定价 ,1
本田 发布 安全 超感 和 智导 互联 技术 ,1
高德 汽车 韦东 未来 导航 会 回到 车机 ,1
京东 举报 阿里 扰乱 电商 秩序 ,0
Groupon 第三季度 转亏 任命 COO 威廉姆斯 为 CEO ,0
中国 制造 风向标 智能 制造 引领 平台 ,1
黑 科技 互联网 创业 的 第五次 浪潮 来 了 抓住 ,1
Win 市场份额 已 逼近 Win 系统 仍 是 主流 ,1
苹果 代工厂 暂停 招工 员工 排队 离职 ,0
君联 资本 CEOCLUB 第十五次 会议 在 北京 召开 ,1
创业板 造富 神话 周群 飞身 家 亿乐视 涨倍 ,1
盖茨 岁 生日快乐 这 十七 张 照片 记录 了 他 一生 ,1
东芝 宣布 重组 半导体 业务 从 白色 LED 领域 退出 ,1
苹果 业绩 超 预期 中国 消费者 贡献 大 ,1
甲骨文 推出 云 计算 租赁 业务 挑战 亚马逊 ,1
苹果 CEO 库克 七次 访华 并 不 像 你 想象 得 那样 简单 ,1
中 英 协力 促进 创意 科技产业 发展 ,1
中国 财团 收购 飞利浦 照明 业务 遭 美政府 阻挠 ,0
工信部 任命 两位 副部长 陈 肈 雄 主管 通信 ,1
互联网 广告 新 标准 发布 ,1
惠普 将 于 明年 月底 关闭 公有 云 业务 ,0
微信 发布 城市 服务平台 大 数据 广东 城市 服务 领跑 全国 ,1
中 英 签订 首个 网络安全 协定 ,1
马斯克 十年 后 就 可以 把 人类 送上 火星 ,1
雅虎 欲 与 谷歌 进行 广告 分成 提振 业绩 ,1
央行 出手 整顿 支付 行业 已 注销 两家 企业 牌照 ,1
追赶 苹果 三星 微软 拟 在 Win 中 整合 支付 功能 ,1
CSS 峰会 将 召 百位 CTO 闭门 探讨 第一步 ,1
韩国政府 与 三星 合作 研发 机器人 助力 国内 制造业 ,1
破解 科技型 中小企业 融资 难题 中 创新 三板 齐发 力 ,1
李克强 对话 智能 机器人 李彦宏 在 一旁 作 讲解 ,1
美国 交通部 制定 无人机 监管 方案 用户 需 注册 ,1
各地 海关 被 曝 封杀 海外 代购 上海海关 回应 称不实 ,0
李南青 正式 接任 微众 银行行长 将 负责 中 后台 业务 ,1
互联网 迎来 多事之秋 京腾 计划 到底 要 干些 啥 ,0
外媒 戴尔 收购 EMC 或 推进 联想 与 IBM 合作 ,1
富士康 印度 建厂 不会 影响 大陆 业务 ,1
福特 总裁 菲尔 兹 新能源 车要 给 消费者 选择权 ,1
Facebook 或 在 德国 放弃 实名制 ,0
风投 女王 徐新 互联网 企业 要么 做大 要么 死 ,1
北京 国电 充电 服务费 五折 力保 充电 桩 市场份额 ,1
前 诺贝尔化学奖 得主 悲惨 离世 无钱付 药费 遭 拒收 ,0
大众 作弊 门 后续 每年 削减 亿 欧元 投资 ,0
瑞士 奢侈 表商要 做 智能 手表 还 比 苹果 金表 便宜 ,1
中科 招商 亿美元 投资 AngelList 打造 硅谷 直通车 ,1
华为 中兴 供应商 倒闭 调查 收益 差 大多 勉强 生存 ,0
日本政府 基金 考虑 直接 投资 以 援助 夏普 ,1
欧盟 或 迫使 谷歌 放松 Android 应用 捆绑 政策 ,0
马斯克 我 并 不 讨厌 苹果 AppleWatch 还 不 成熟 ,1
小米 之外 雷军 回报率 最高 的 项目 ,1
国务院 昨发 充电 设施 建设 指导 意见 ,1
阿里 财年 增速 放缓 腾讯 京东 面临 类似 窘境 ,0
互联网 十三 五 聚焦 信息 基础 建设 投资 或 破 万亿 ,1
传 亚马逊 考虑 推出 在线电视 直播 服务 ,1
美团 大众 点评 合并 谁 任 CEO ,1
阿里巴巴 投资 印度 移动 支付 公司 One ,1
库克 一个 操作系统 不 可能 同时 驱动 PC 和 移动 ,1
巨头 加码 中国 投资 半导体 产业 望 迅速 崛起 ,1
谷歌 将 为 印度 个 火车站 提供 免费 WiFi ,1
多重 利好 汇聚 计算机行业 相关 领域 吸金 逾 亿元 ,1
阿里 腾讯 角力 竞相 布局 生活 场景 ,1
小米 涉嫌 虚假 宣传 纠纷 不断 履诺 能力 待 考验 ,0
大众 排放 门 持续 发酵 近辆 途观 或 受 影响 ,0
大 数据 或 将 助力 公共安全 领域 ,1
民族 证券 名誉 董事长 赵大建 失联 ,0
马化腾 减持 腾讯 套现 约 亿港元 大佬 套现 用 何处 ,1
微众 银行 董事长 回应 曹彤 离职 并非 团队 不 和 ,0
僵尸 月饼 引 质疑 这是 防腐剂 的 杰作 吗 ,0
微软 中国 推出 OFFICEPLUS 服务 就是 PPT 模板 ,1
阿里巴巴 启动 杭州 北京 双 中心 战略 ,1
习近平 进入 波音 驾驶室 在 微软 总部 戴 D 眼镜 ,1
马斯克 的 公司 遭 邻居 猛批 像 纳粹 一样 ,0
跳出 价格战 六大 快递 集体 提高 派件 费 ,0
中国 电子 首度 国际 收购 失利 ,0
尖端技术 博弈 美 半导体 产业 面临 中国 挑战 ,1
颠覆 传统 苏宁 张近东 要 开放 物流 打前 阵 ,1
阿里 张建锋 没有 规模 的 跨境 电商 都 是 胡扯 ,0
微软 又 摊 上 事 了 因 性别歧视 遭遇 集体 诉讼 ,0
马斯克 想 全球 人民 用 上 互联网 申请 多向 发射 颗卫星 ,1
年 上半年 PP 平台 安全漏洞 比 去年 一年 增长 ,0
库克 苹果 正 考虑 允许 iOS 用户 删除 预装 应用 ,1
新 广告法 推行 两周 看看 科技 圈 那些 新 变化 ,1
欧盟 发布 电动车 无线 充电 技术 可 同时 给 多 车充 ,1
三星 中国区 传出 裁员 消息 ,0
微软 月 日发 新品 旗舰 手机 和 Surface 要来 啦 ,1
数据安全 成 网友 最大 担忧 ,0
广东 联通 与 佛山市 政府 签署 互联网 合作 协议 ,1
